n,Robustness score
10,0.2000017057289601
20,0.10821314769806423
30,0.07580608169011688
40,0.05975099213456636
50,0.04912471545025196
60,0.04237424246260657
70,0.036784987499060985
80,0.033779109815824854
90,0.03184666916751922
100,0.028971815952816272
110,0.027103969016035692
120,0.025073382725109585
130,0.024265121265972363
140,0.023920161585740618
150,0.02322654659993551
160,0.021593982975229232
170,0.021008484221589914
180,0.020520149143758673
190,0.01937849887884645
200,0.01922887235693451
210,0.018631725773494638
220,0.01871071038599477
230,0.018365937242024212
240,0.018713794764383538
250,0.018442512344239194
260,0.01817443227818894
270,0.018185270602919506
280,0.01823936627967436
290,0.018256510530690773
300,0.017968910132771496
310,0.018022306627846433
320,0.01803084954239694
330,0.017685519633157856
340,0.016951015099997774
350,0.016786887311246605
360,0.016403562351002803
370,0.016297996611975524
380,0.01624682629996048
390,0.0162040547430016
400,0.01628641863235467
410,0.01625085377681187
420,0.01621293864932004
430,0.015922384413806754
440,0.015578858309882787
450,0.015321466256015305
460,0.015363395329611772
470,0.015281779989699748
480,0.015240124801257264
490,0.015559121051489377
500,0.015855748130974283
510,0.016105318868169988
520,0.016028774002119606
530,0.015949532358087496
540,0.015780907717154062
550,0.015546238900707228
560,0.015433475113349717
570,0.015276052582891251
580,0.015148992178852206
590,0.015080660730464856
600,0.015207663097452744
610,0.015207663097452744
620,0.015207663097452744
630,0.015207663097452744
640,0.015207663097452744
650,0.015207663097452744
660,0.015207663097452744
670,0.015207663097452744
680,0.015207663097452744
690,0.015207663097452744
700,0.015207663097452744
710,0.015207663097452744
720,0.015207663097452744
730,0.015207663097452744
740,0.015207663097452744
750,0.015207663097452744
760,0.015207663097452744
770,0.015207663097452744
780,0.015207663097452744
790,0.015207663097452744
800,0.015207663097452744
810,0.015207663097452744
820,0.015207663097452744
830,0.015207663097452744
840,0.015207663097452744
850,0.015207663097452744
860,0.015207663097452744
870,0.015207663097452744
880,0.015207663097452744
890,0.015207663097452744
900,0.015207663097452744
910,0.015207663097452744
920,0.015207663097452744
930,0.015207663097452744
940,0.015207663097452744
950,0.015207663097452744
960,0.015207663097452744
970,0.015207663097452744
980,0.015207663097452744
990,0.015207663097452744
1000,0.015207663097452744
