n,Robustness score
10,0.8423945418268722
20,0.9327589452912228
30,0.9529235036424037
40,0.9704463150266467
50,0.9698840983057284
60,0.9730642934407338
70,0.9805062054898988
80,0.9830954609213775
90,0.9842695882767107
100,0.9898158165815117
110,0.9914363903507855
120,0.9926534238534855
130,0.9935678450764209
140,0.9933241025840741
150,0.9934724196556651
160,0.9934935132659788
170,0.9939786571693279
180,0.9938400264543206
190,0.9944056957256642
200,0.9949637954061827
210,0.9953350349718668
220,0.9939128352416283
230,0.9952867938148211
240,0.9961991206575416
250,0.996439329349898
260,0.9959575498777415
270,0.9962703622111759
280,0.9962735778961054
290,0.9959124779100755
300,0.9946586164181719
310,0.9948683941990089
320,0.9947723057666811
330,0.9961650159632824
340,0.9964634639579202
350,0.9964923017251484
360,0.9966677734065299
370,0.9961860242814552
380,0.9961529967103595
390,0.996277267253592
400,0.995848434030805
410,0.9959007222161848
420,0.9963101646001293
430,0.9961257455503516
440,0.9962364099832516
450,0.9965348473953366
460,0.9964367963938381
470,0.9960400663427335
480,0.9962477844714439
490,0.9962714096060181
500,0.9959999060924418
510,0.9956575377200034
520,0.9951375391022491
530,0.9952278963593832
540,0.9947424503707414
550,0.9950605524808018
560,0.9948935877518192
570,0.9950427929654272
580,0.9949727995815247
590,0.9947060235762143
600,0.9945082237813421
610,0.9945082237813421
620,0.9945082237813421
630,0.9945082237813421
640,0.9945082237813421
650,0.9945082237813421
660,0.9945082237813421
670,0.9945082237813421
680,0.9945082237813421
690,0.9945082237813421
700,0.9945082237813421
710,0.9945082237813421
720,0.9945082237813421
730,0.9945082237813421
740,0.9945082237813421
750,0.9945082237813421
760,0.9945082237813421
770,0.9945082237813421
780,0.9945082237813421
790,0.9945082237813421
800,0.9945082237813421
810,0.9945082237813421
820,0.9945082237813421
830,0.9945082237813421
840,0.9945082237813421
850,0.9945082237813421
860,0.9945082237813421
870,0.9945082237813421
880,0.9945082237813421
890,0.9945082237813421
900,0.9945082237813421
910,0.9945082237813421
920,0.9945082237813421
930,0.9945082237813421
940,0.9945082237813421
950,0.9945082237813421
960,0.9945082237813421
970,0.9945082237813421
980,0.9945082237813421
990,0.9945082237813421
1000,0.9945082237813421
