file_size,total_time_taken,average_time_taken
306,10.717463970184326,0.0350243920594259
307,10.786243438720703,0.03513434344860164
308,10.825258493423462,0.035146943160465786
309,10.881216764450073,0.03521429373608438
310,10.961166620254517,0.03535860200082102
311,10.99937629699707,0.035367769443720484
312,11.050257682800293,0.035417492573077865
313,11.097639322280884,0.03545571668460346
314,10.961630821228027,0.03490965229690455
315,11.027393579483032,0.0350075986650255
316,11.150758266448975,0.03528720970395245
317,11.196012735366821,0.03531865216204044
318,11.215426206588745,0.03526863586977593
319,11.254519939422607,0.035280626769349864
320,11.290510177612305,0.035282844305038454
321,11.30522346496582,0.035218764688367044
322,11.40558123588562,0.03542105973877522
323,11.473526954650879,0.0355217552775569
324,11.392192363739014,0.035161087542404365
325,11.483142614364624,0.035332746505737304
326,11.484369039535522,0.03522812588814577
327,11.509252309799194,0.035196490244034234
328,11.519941806793213,0.03512177380119882
329,11.596409559249878,0.03524744546884461
330,11.57450270652771,0.035074250625841547
331,11.68918251991272,0.035314750815446286
332,11.778898239135742,0.03547860915402332
333,11.76073169708252,0.03531751260385141
334,11.753416776657104,0.03518987058879373
335,11.800446033477783,0.03522521204023219
336,11.813799858093262,0.03516011862527756
337,11.815992593765259,0.03506229256310166
338,11.9506196975708,0.035356863010564496
339,12.053420543670654,0.03555581281318777
340,11.983186483383179,0.035244666127597586
341,12.111129999160767,0.03551651026146852
342,12.076030969619751,0.035310032074911554
343,12.022733449935913,0.03505170102022132
344,12.139281511306763,0.035288609044496405
345,12.283081769943237,0.03560313556505286
346,12.148891687393188,0.03511240372078956
347,12.228047609329224,0.03523933028625136
348,12.304133892059326,0.03535670658637737
349,12.358968734741211,0.035412517864587996
350,12.32234811782837,0.03520670890808106
351,12.408461809158325,0.03535174304603511
352,12.375059843063354,0.03515642000870271
353,12.53785514831543,0.03551800325301822
354,12.389317512512207,0.034998072069243526
355,12.613703727722168,0.03553155979640047
356,12.53189492225647,0.03520195202881031
357,12.471353769302368,0.0349337640596705
358,12.628138065338135,0.035274128674128866
359,12.561825037002563,0.03499115609192915
360,12.522762537002563,0.03478545149167379
361,12.55474305152893,0.03477768158318263
362,12.78004503250122,0.03530399180248956
363,12.795492172241211,0.03524928973069204
364,12.902654647827148,0.03544685342809656
365,12.884843349456787,0.03530094068344325
366,13.07478928565979,0.035723467993605984
367,13.13659954071045,0.03579454915724918
368,13.032103538513184,0.03541332483291626
369,12.996952533721924,0.035222093587322284
370,13.079894065856934,0.03535106504285658
371,13.15531325340271,0.03545906537305313
372,13.059290170669556,0.03510561873835902
373,13.13809585571289,0.03522277709306405
374,13.112378597259521,0.03505983582154952
375,13.204726457595825,0.0352126038869222
376,13.30324673652649,0.03538097536310236
377,13.482391119003296,0.0357623106604862
378,13.302247762680054,0.03519113164730173
379,13.211697578430176,0.03485936036525112
380,13.333987474441528,0.03508944072221455
381,13.41011667251587,0.03519715662077656
382,13.443327188491821,0.03519195599081629
383,13.486079454421997,0.03521169570345169
384,13.441871166229248,0.035004872828722
385,13.571138381958008,0.03524971008300781
386,13.656072854995728,0.03537842708548116
387,13.75894808769226,0.035552837435897315
388,13.54433274269104,0.03490807407910062
389,13.786527395248413,0.035440944460792836
390,13.805664777755737,0.03539914045578394
391,13.802711963653564,0.03530105361548226
392,13.944605350494385,0.03557297283289384
393,13.800629615783691,0.035116105892579366
394,13.7940194606781,0.03501020167684797
395,13.998952627182007,0.03544038639792913
396,13.961702346801758,0.03525682410808525
397,14.042502403259277,0.035371542577479285
398,13.980210304260254,0.035126156543367475
399,14.075868129730225,0.03527786498679254
400,14.080180883407593,0.03520045220851898
401,14.102846384048462,0.03516919297767696
402,14.15941309928894,0.035222420644997365
403,14.270962238311768,0.03541181696851555
404,14.262646913528442,0.035303581469129805
405,14.085538625717163,0.034779107717820154
406,14.241094589233398,0.03507658765821034
407,14.35331916809082,0.035266140462139606
408,14.413927555084229,0.03532825381148095
409,14.518338441848755,0.03549716000452018
410,14.421330213546753,0.03517397613060184
411,14.407280206680298,0.03505420974861386
412,14.609373807907104,0.03545964516482307
413,14.534094095230103,0.03519151112646514
414,14.526045560836792,0.035087066572069545
415,14.627560138702393,0.03524713286434311
416,14.62067699432373,0.035145858159432046
417,14.79531455039978,0.035480370624459905
418,14.631704092025757,0.035004076775181234
419,14.786766052246094,0.03529061110321263
420,14.792500734329224,0.03522023984364101
421,14.981061220169067,0.035584468456458594
422,14.834672689437866,0.03515325281857314
423,15.047904968261719,0.03557424342378657
424,15.025229215621948,0.03543686135759894
425,14.91936993598938,0.03510439984938678
426,14.94486951828003,0.035081853329295844
427,15.07255244255066,0.03529871766405306
428,15.021284103393555,0.03509645818549896
429,15.195808410644531,0.035421464826677226
430,15.06531310081482,0.035035611862360046
431,15.123871326446533,0.035090188692451355
432,15.314880132675171,0.03545111141822956
433,15.322907209396362,0.03538777646511862
434,15.206729412078857,0.03503854703243976
435,15.37021541595459,0.035333828542424346
436,15.357107877731323,0.03522272449020946
437,15.253029108047485,0.03490395676898738
438,15.455307722091675,0.03528609068970702
439,15.457785606384277,0.035211356734360544
440,15.397284269332886,0.034993827884847464
441,15.605525255203247,0.03538667858322732
442,15.416621446609497,0.034879234042102934
443,15.518128395080566,0.03502963520334214
444,15.687747716903687,0.035332765128161456
445,15.634207487106323,0.0351330505328232
446,15.720496416091919,0.03524774981186529
447,15.652384757995605,0.03501652071139957
448,15.719572305679321,0.035088331039462774
449,15.808653831481934,0.035208583143612325
450,15.964117765426636,0.03547581725650364
451,15.742724180221558,0.034906262040402564
452,15.921674489974976,0.03522494356189154
453,16.063617706298828,0.03546052473796651
454,16.105618715286255,0.03547493109093889
455,15.96257734298706,0.03508258756700453
456,16.147725105285645,0.035411677862468516
457,15.967392444610596,0.03493958959433391
458,16.120128393173218,0.03519678688465768
459,16.305269956588745,0.03552346395770969
460,16.14851999282837,0.03510547824527906
461,16.07882022857666,0.03487813498606651
462,16.274797439575195,0.0352268342847948
463,16.231396913528442,0.03505701277219966
464,16.374854564666748,0.03529063483764385
465,16.413084030151367,0.03529695490355133
466,16.379623413085938,0.03514940646584965
467,16.375664710998535,0.03506566319271635
468,16.433023691177368,0.035113298485421725
469,16.633910655975342,0.035466760460501796
470,16.63941240310669,0.03540300511299296
471,16.39132261276245,0.034801109581236625
472,16.50874900817871,0.034976163152921
473,16.64248752593994,0.03518496305695548
474,16.726061820983887,0.03528705025524027
475,16.633898973464966,0.03501873468097887
476,16.784178972244263,0.03526088019379047
477,16.60958194732666,0.03482092651431166
478,16.865143537521362,0.03528272706594427
479,16.70017409324646,0.03486466407775879
480,16.794745445251465,0.03498905301094055
481,17.031687259674072,0.03540891322177562
482,16.942203044891357,0.03514979884832232
